image_url street_wid sidewalk_wid g1q2_left g1q2_right public_art V1 diag hor vert red green blue bairro setor V3.Feminino distance.Feminino V3.Casado distance.Casado V3.Masculino distance.Masculino V3.Baixa distance.Baixa V3.CCatole distance.CCatole V3.Jovem distance.Jovem V3.NCCatole distance.NCCatole V3.Geral distance.Geral V3.Medio distance.Medio V3.Solteiro distance.Solteiro V3.Media distance.Media V3.Pos distance.Pos V3.Adulto distance.Adulto V3.NCCentro distance.NCCentro V3.CCentro distance.CCentro V3.NCLiberdade distance.NCLiberdade V3.CLiberdade distance.CLiberdade g2count mov_cars park_cars g2q2_left g2q2_right mov_ciclyst g3count debris g3q1_left g3q1_right pavement g3q2_left g3q2_right landscape g3q3_left g3q3_right g4count courtyards major_landsc g5count build_ident build_nrectan g6count prop_street_wall g6q1_left g6q1_right prop_wind g6q2_left g6q2_right g7count long_sight prop_sky_ahead prop_sky_across g7q3_left g7q3_right g8count graffiti trees g8q2_left g8q2_right small_planters g8q3_left g8q3_right g9count build_height g9q1_left g9q1_right g10count build_diff_ages diff_build prop_hist_build g11count outdoor_table g11q2_left g11q2_right street_furnit g11q3_left g11q3_right g12count basic_col lights g12q2_left g12q2_right accent_col g13count people g13q1_left g13q1_right prop_active_use g13q2_left g13q2_right area rank index diff mode
catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg 26.5 5.08815925959377 7.5 7.33333333333333 0 agradavel? 32 60 2 125.929564 126.994183 118.131234 catole 250400905000062 5.43308624603 0.00606849220373483 6.21978628492 0.00340139043296421 5.61551288495 0.00207505046361914 6.07483530797 0.00568664807594064 5.60733550701 0.00423876230790977 5.53020721535 0.00147423899888893 5.20713203389 0.0045942560248477 5.58804874019 0.0054551050181397 5.7443850441 0.0080934932334051 5.60598885993 0.00398440612539367 5.27286635843 0.00552066643991968 5.27639867 0.00394440721170426 5.60987622917 0.00694176346905246 NA NA NA NA NA NA NA NA 1 1 0 0 0 0 1 3 3 3 4 4 4 4 4 4 3 0 0 1 0 1 2 1 1 1 0 0 0 1 0 0.5 0.35 0.4 0.3 8 No 3.25 1 2.25 0.5 0.375 0.125 1 13.5 10 17 2 No 6.5 0 1 0 0 0 1 1 0 2 3 0 0 0 2.5 9 0 0 0 0.716666666666667 0.677777777777778 0.755555555555556 oeste 24 18 6 zero
catole/Rua_Joao_Francisco_Mota__64__270.jpg 35.3333333333333 6.16666666666667 6 6.33333333333333 0 agradavel? 7 54 31 126.428887 125.605205 117.998896 catole 250400905000062 5.80380366087 0.0102293654748069 7.21597357229 0.00164805601114217 5.20900309194 0.00484167214448172 5.00639214304 0.00152453372084498 5.26498829305 0.00123167344229051 5.31403622363 0.00262114833722615 5.2088645817 0.00504217195752136 5.50591599775 0.00560648210982605 6.18136477012 0.00150351895018938 5.34096130627 0.00512194124320897 5.61596525098 0.00284988604514395 5.6131382445 0.00117895228990453 5.49379089967 0.00303321625199653 NA NA NA NA NA NA NA NA 1 1 1 1 0 0 1 5 5 5 3 3 3 4 4 4 3 0 0 3 0.666666666666667 1.33333333333333 4 0.775 0.8 0.75 0 0 0 1 3 0.1 0.1 0.1 0.1 1 No 6 1 5 0 0 0 4 12.5 10 15 2 No 4 0 35 0.0285714285714286 0 0.0285714285714286 0.885714285714286 0 0.885714285714286 3 2.66666666666667 0.333333333333333 0 0.333333333333333 1 1 0 0 0 1 1 1 oeste 32 26 6 zero
catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg 45.3333333333333 10 10.6666666666667 8 0 agradavel? 12 46 3 113.870244 112.138958 102.80375 catole 250400905000060 5.74915857244 0.00311299531661044 7.68425279657 0.00169438566549697 5.74431469544 0.0058743546411066 5.48585566015 0.00991453347361793 5.74805645621 0.00325334821702032 5.65169831843 0.00441632511687736 5.65662391153 0.0015639057385933 5.63205607899 0.00542145203689963 5.53912663938 0.00150819334640394 5.5799498713 0.00815077420005934 5.49614989531 0.00466368192999927 5.47623178679 0.00436350480498307 5.88238981576 0.00346515750821442 NA NA NA NA NA NA NA NA 18 2.05555555555556 8 0.944444444444444 7.05555555555556 0 1 4 4 4 5 5 5 4 4 4 4 0 0 9 0.888888888888889 0.222222222222222 2 1 1 1 0 0 0 2 1 0.5 0.5 0.2 0.5 1 No 12 5 7 0 0 0 17 10.9411764705882 10 11.2352941176471 1 No 3 0 6 0.5 0 0.5 2.66666666666667 0.666666666666667 2 1 2 0 NA 0 2 1 0 NA 0 1 NA 1 oeste 19 12 7 adulto
centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg 39.3333333333333 6.66666666666667 6.66666666666667 6.66666666666667 0 agradavel? 12 102 0 119.332207 120.520785 114.135911 centro 25040090500004 4.83521205803 0.00307483257541314 6.28191184737 0.00775654599475648 5.44873756672 0.0104635732076235 5.10953028975 0.0124633613797875 NA NA 5.29098861339 0.0024430831950608 NA NA 5.45146064496 0.00883628366795975 5.38398755013 0.00226530630908701 5.14499609655 0.00513347161669036 5.86651793354 0.00342460235240288 5.89831564557 0.00599377640384517 5.48895215967 0.00682901664787376 5.69804275031 0.00246188722940619 5.55204695341 0.0051481566412976 NA NA NA NA 1 2 11 6 5 0 4 3.75 3.75 3.75 3.5 3.25 3.75 3.75 3.75 3.75 3 0 0 1 1 1 6 0.775 0.716666666666667 0.833333333333333 0.154166666666667 0.0833333333333333 0.225 1 1 1 1 1 1 1 Yes 4 3 1 1 1 0 1 20.5 11 30 2 yes 4.5 0 1 0 0 0 4 2 2 3 3 0.666666666666667 0.666666666666667 0 1.33333333333333 10 0.6 0.5 0.1 0.83 0.8 0.86 norte 34 27 7 adulto
catole/Rua_Deputado_Ascendino_Moura__101__90.jpg 33.3333333333333 4.8881130922843 NA 5.33333333333333 0 agradavel? 3 60 1 144.728932 149.89987 149.314124 catole 250400905000060 5.58477666164 0.00702962823653888 4.80706905127 0.00241869565256881 4.66058253614 0.0056490010337816 5.34671466691 0.0030356829619556 4.93395000553 0.00624430472465095 4.96249195653 0.00290584532931162 4.32189100179 0.00813247781010443 4.83614102473 0.00645939102932794 6.18771382862 0.00825396402517386 5.01835152934 0.00904425712967035 4.76908025959 0.00192264585358111 4.77421257931 0.00327060611875343 5.16651765983 0.00854443940274387 NA NA NA NA NA NA NA NA 1 0 1 NA 1 0 1 4 NA 4 2 NA 2 2 NA 2 3 0 0 1 0 4 2 0.9 NA 0.9 0 NA 0 1 0 0.5 0.4 NA 0.4 1 No 2 NA 2 0 NA 0 1 12 NA 12 1 No 6 0 7 0 0 0 0.571428571428571 0 0.571428571428571 1 0 0 NA 0 0 2 0 NA 0 1 NA 1 oeste 47 37 10 adulto
liberdade/Rua_Sergipe__1337_0.jpg 34.5 6.125 5.5 6.75 0 agradavel? 4 30 2 139.148597 140.304769 134.418161 liberdade 250400905000089 4.69496277039 0.0044466919618047 5.1692326891 0.0104591930547327 4.52857836592 0.00412166960002897 4.42619602834 0.00934414655172187 NA NA 4.35006344182 0.00398434934810591 NA NA 4.50245342374 0.00460271137910367 4.31210379153 0.00573429220042953 4.50080723155 0.00543702131113863 4.70963893885 0.00373358266640441 4.7248584598 0.0114900628556213 4.54204123181 0.00677977109649631 NA NA NA NA 4.71293917835 0.00591231249638812 4.99135672434 0.0054712552828207 1 0 2 1 1 0 1 3 3 3 3 3 3 2.5 2 3 3 0 0 21 0.523809523809524 0.333333333333333 3 1 1 1 0 0 0 2 0.5 0.75 0.7375 0.725 0.75 1 No 3 0 3 0 0 0 1 12 14 10 2 No 3 0 1 0 0 0 0 0 0 1 4 0 0 0 4 1 0 0 0 1 1 1 oeste 73 63 10 adulto
catole/Rua_Doutor_Antonio_Telha__235_180.jpg 77 5.75 5.75 5.75 0 agradavel? 8 80 0 127.715973 132.546429 130.341491 catole 250400905000060 4.79556111606 0.00192939640185094 5.79965705662 0.00319965020381793 5.23142038309 0.00590529787907385 4.93147045474 0.00793658843491952 5.15706948897 0.00317622280306063 5.01073979339 0.00317618843959272 5.20662006629 0.00175265542305679 5.00070580075 0.00805430116682294 3.32712141793 0.00355481040455397 5.13728444117 0.00369740010734179 5.28716916376 0.00300766225052165 5.29142229948 0.00495789405583585 5.22714471833 0.00430208848944164 NA NA NA NA NA NA NA NA 5 3 3 0.8 2.2 0 105 3.74285714285714 3.51851851851852 3.9 3.7047619047619 3.64197530864198 3.72222222222222 3.66666666666667 3.79012345679012 3.55555555555556 3 0 0 1 2 3 31 0.875483870967742 0.843 0.909666666666667 0.183870967741935 0.176666666666667 0.153333333333333 1 2 0.1 0.5 0.5 NA 1 No 11 6 5 0 0 0 7 11.5 10.2857142857143 12.7142857142857 19 No 8.68421052631579 0 1 0 0 0 2 1 1 4 2.5 0.75 0.25 0.5 2.5 1 1 1 0 1 1 1 oeste 45 34 11 adulto
centro/Avenida_Dom_Pedro_II__119_270.jpg 38 9 9 9 0 agradavel? 0 97 2 109.91889 112.234606 108.1057 centro 25040090500004 3.70180681107 0.00390098552988484 4.21904067881 0.00678573569930231 4.6840487273 0.0062861240062991 4.04305327964 0.00722001967336887 NA NA 4.29443641808 0.00630654911205113 NA NA 4.59177659034 0.00435126431854512 4.74441690794 0.00127528565040265 4.77304287802 0.00477432537022953 4.6325178563 0.003774399687933 4.64238273178 0.00268062838993902 4.46957477491 0.00263947371216649 4.03048340548 0 4.67482861961 0.00860244523997866 NA NA NA NA 18 9 3.94444444444444 0 3.94444444444444 0 6 4.08333333333333 4 4.16666666666667 4 4 4 3.66666666666667 4 3.33333333333333 3 0 0 1 3 0 44 0.63125 0.636486486486487 0.63953488372093 0.420454545454545 0.47027027027027 0.355813953488372 5 0.8 0.34 0.26 0.22 0.3 1 No 4 4 0 0 0 0 2 30 30 30 2 No 4 0 1 0 0 0 1 0 1 1 3 1 0 1 0 10 2.6 2.1 0.5 0.85 0.82 0.88 norte 76 65 11 adulto
centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg 34 7.5 7.5 7.5 0 agradavel? 16 39 14 124.261602 125.986527 121.560404 centro 25040090500004 3.59598074678 0.00180179010081224 5.60224925886 0.000565592804250887 4.40197298015 0.00419133297295601 4.43654392116 0.00528897337944804 NA NA 4.17118689107 0.00429129657548616 NA NA 4.31537776174 0.00634097998742807 3.58244433982 0.00114273606215962 4.15132323962 0.00682616005198352 4.33668762264 0.00315960572333824 4.31646336294 0.00235027796829512 4.30029573105 0.0041230150841722 3.81481481481 0 4.35063942069 0.00949996664934488 NA NA NA NA 1 2 7 3 4 1 1 3 3 3 2.5 3 2 3 3 3 3 0 0 1 1 2 6 0.583333333333333 0.65 0.475 0.175 0.216666666666667 0.025 2 0.5 0.5 0.45 0.45 0.45 1 No 2 1 1 2 2 0 2 12.5 10 15 2 No 5 0 1 0 0 0 2 1 1 1 4 1 0 1 0 1 0 0 0 0.85 0.7 1 norte 83 72 11 adulto
liberdade/Rua_Santa_Catarina__1231__0.jpg 29.3809523809524 3.94308618167787 3.16666666666667 6.38095238095238 0 agradavel? 0 40 12 118.076637 120.703314 113.714915 liberdade 250400905000089 4.81583032653 0.00568239588660066 4.36932470336 0.00234513533490637 3.97530503003 0.0053780504363665 4.34449911726 0.00382179907945303 NA NA 3.96066525831 0.00908662607081163 NA NA 4.11050702732 0.00625474462494688 4.21210094984 0.00306374133010269 4.08131772754 0.00574650509120297 3.65408709655 0.00914433304745952 3.69164139133 0.00308346868837237 4.19050585741 0.00469894941197632 NA NA NA NA 3.95296876388 0.00454890165000337 4.33074835686 0.00269016660722326 1 0 1 0 1 0 1 2.5 1 4 2.5 1 4 2.5 1 4 22 0.409090909090909 0.318181818181818 1 0 0 3 0.666666666666667 0.333333333333333 1 0 0 0 1 3 0.08 0.09 0.09 0.09 1 No 4 1 3 0 0 0 3 8.66666666666667 7.66666666666667 9.66666666666667 2 No 3.5 0 33 0 0 0 0.121212121212121 0.0303030303030303 0.09375 1 2 0 0 0 2 1 0 0 0 0.65 0.3 1 oeste 88 77 11 adulto
centro/Rua_Felix_Araujo__132__90.jpg 27.3571428571429 5.13766716367838 4.82142857142857 4.88888888888889 1.57142857142857 agradavel? 25 60 8 136.618867 130.802083 127.340228 centro 25040090500004 3.70633199359 0.00704792428164743 4.23268854035 0.00368260710795204 3.56385271872 0.00903871723864662 3.47128919242 0.00187417961835539 NA NA 3.71555024619 0.00937125106255595 NA NA 3.68281253627 0.00999729193640761 4.63922698244 0.00262471091012263 3.69763644777 0.00345547588827005 3.84314318158 0.0026774135757113 3.849573916 0.00545756698629274 3.87178955449 0.00245390440431471 2.84218409586 0 3.80112984733 0.00605435509078953 NA NA NA NA 6 0.5 9 4.33333333333333 4.66666666666667 0 7 2.71428571428571 2.71428571428571 3.33333333333333 3 3 3.33333333333333 2.57142857142857 2.57142857142857 2.33333333333333 22 0.272727272727273 0.136363636363636 19 3.05263157894737 0.368421052631579 3 1 1 1 0.25 0.233333333333333 0.266666666666667 1 1 1 1 NA 1 1 Yes 0 0 0 0 0 0 3 12 12.6666666666667 11.3333333333333 2 yes 7 0.15 32 0.15625 0 0.15625 0.78125 0.451612903225806 0.34375 1 4 0 0 0 4 3 3.33333333333333 1.5 2.33333333333333 0.8 1 0.8 norte 98 87 11 adulto
catole/Rua_Otacilio_Nepomuceno__76_90.jpg 45.5454545454545 5.84220873836085 5.63636363636364 6.42857142857143 0 agradavel? 4 51 0 129.53554 134.318838 130.701722 catole 250400905000060 5.95716179899 0.00870129807706241 5.24370079879 0.00155764936296137 5.80895946966 0.0023096260236611 5.91499269015 0.00768453021482525 6.57254095555 0.00214999661871703 5.54900788072 0.00296718915371939 5.63308964118 0.0024024310983216 5.74652030554 0.00447119865533803 6.09597313679 0.0195915495391315 5.88925434319 0.00801875712807909 5.93474430593 0.00405421118610282 5.9353744522 0.00271626827445387 5.94542991893 0.00140557749761265 NA NA NA NA NA NA NA NA 4 0 0.25 0.25 0 0 1 3 3 3 4 4 4 4 4 4 3 0 0 1 1 0 4 0.975 0.975 NA 0 0 NA 1 3 0.05 0.05 0.05 0.05 2 No 7 7 NA 0 0 NA 21 12.8095238095238 12.95 10 2 No 4 0 2 0 0 0 1 1 0 1 1 0 0 NA 1 1 1 1 NA 1 1 NA oeste 23 11 12 adulto
liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg 33.3333333333333 6.83333333333333 7 6.66666666666667 0 agradavel? 16 56 2 139.401413 138.018307 130.967428 liberdade 250400905000089 4.81138443658 0.0042060201769359 5.03680743661 0.0130054322792724 4.90368152078 0.00256457277046358 4.63274001264 0.0041490215231168 NA NA 4.66063507084 0.00162278595223916 NA NA 4.9770039258 0.00457712010328272 4.75178734385 0.00698970415585951 4.88457238216 0.00906614364673086 5.10218748582 0.00322941965259534 5.08129881404 0.0101359607321106 4.84460996383 0.00278373512279222 NA NA NA NA 4.51430665735 0.00373829180684939 5.45251657362 0.010079508273047 1 0 1 1 0 0 4 3.25 2.5 4 2.875 2.25 3.5 3.25 3 3.5 3 0 0 1 3 2 6 0.65 0.616666666666667 0.683333333333333 0.0166666666666667 0 0.0333333333333333 3 1.33333333333333 0.65 0.383333333333333 0.366666666666667 0.4 1 No 4 2 2 0 0 0 2 25 25 25 1 No 4 0 1 0 0 0 1 1 0 1 3 0 0 0 3 26 1.19230769230769 0.24 0.961538461538462 0.718269230769231 0.728 0.728846153846154 oeste 60 48 12 adulto
centro/Rua_Joao_da_Mata__490_270.jpg 34.5 6.25 6.25 6.25 0 agradavel? 2 138 4 129.334909 129.743675 125.925495 centro 250400905000013 4.19979343012 0.00419611432778384 4.4968738698 0.055825268240358 4.37736276502 0.0075218825835141 4.31201191279 0.00431544586487808 NA NA 4.212398467 0.00330224648660326 NA NA 4.29266628358 0.00407869204082701 3.72371170261 0.0035527953112085 4.28634418694 0.00830338715185074 4.22661639512 0.00308148854393223 4.22196227476 0.00444940204347664 4.34510823173 0.00513445056783006 3.94135802469 0 4.18327971768 0.00693669992702907 NA NA NA NA 1 0 4 4 0 0 1 4 4 4 4 4 4 4 4 4 3 0 0 1 5 0 4 0.5 0.55 0.45 0.4125 0.525 0.3 1 1 0.5 0.45 0.4 0.5 1 No 5 3 2 0 0 0 1 13.5 15 12 3 No 6.33333333333333 0 5 0 0 0 0 0 0 1 2 0 0 0 2 3 5.66666666666667 3 2.66666666666667 0.816666666666667 0.833333333333333 0.8 norte 81 69 12 adulto
catole/Rua_Luisa_Bezerra_Mota__246_90.jpg 46 8.625 11 6.25 0.25 agradavel? 1 45 3 140.1625 142.407031 130.632113 catole 250400905000062 6.33284242888 0.00163491588038116 6.21377858677 0.00616452103391852 5.97521454997 0.0035559891315459 6.24162223578 0.00609318577026944 6.22625457034 0.00471171720305644 5.73872533871 0.00570319905575032 5.90199314844 0.00248075722574969 5.99186791719 0.0148780225213055 5.38789059162 0.00377366376222939 5.96595907347 0.00509406990197916 6.03357007264 0.00442525020346791 6.03466137387 0.00312988409069664 6.38116280886 0.00670509162635737 NA NA NA NA NA NA NA NA 9 0 1.55555555555556 1.55555555555556 0 0 1 3.5 4 3 3.5 4 3 4 4 4 3 0 0 3 1 0.333333333333333 4 1 1 1 0 0 0 1 0 0 0 0 NA 1 No 7 5 2 0 0 0 2 10 10 10 4 No 2.5 0 37 0.0810810810810811 0 0.0810810810810811 1.62162162162162 0.72972972972973 0.891891891891892 1 2 0 0 0 2 1 0 0 0 1 1 1 oeste 16 3 13 adulto
catole/Rua_Luisa_Bezerra_Mota__246_270.jpg 45.6666666666667 13.3488569306845 12 13.3333333333333 0 agradavel? 10 15 4 105.525957 109.478102 91.899622 catole 250400905000062 6.03105118285 0.00574274206716196 5.36322445551 0.0012797372135021 5.74464003421 0.00628750627589439 5.61575608798 0.00819774449284889 5.60112575578 0.00239992484606383 5.66321985478 0.009763092694616 6.54200911979 0.00480852422261932 5.78410397646 0.00887817005124223 5.83782271789 0.0120788404749902 6.02168332898 0.00349955442380325 6.16966838623 0.00370904495461047 6.13433284072 0.00338737483418884 6.27686010826 0.00613551168244945 NA NA NA NA NA NA NA NA 1 1 0 0 0 0 1 3 3 3 3 3 3 3.5 3 4 3 0 0 1 1 0 4 0.875 0 1 0 0 0 1 2 0.9 0.8 0.9 0.7 1 No 6 NA 6 0 NA 0 20 8.75 6.66666666666667 8.75 1 No 1 0 1 0 NA 0 0 NA 0 1 1 0 NA 0 2 1 0 NA 0 1 NA 1 oeste 18 5 13 adulto
catole/Rua_Olegario_Mariano__139_180.jpg 32 3.98614003842119 5 5 0 agradavel? 3 33 13 132.516969 136.157663 132.903721 catole 250400905000060 4.76435668688 0.00407751583692367 6.77599638299 0.00799808537632335 5.34913628572 0.0114935881963536 5.37984492314 0.00193655950591779 5.2847881013 0.0034993771848388 5.08832729674 0.00225569604397341 5.19356709933 0.00311920931667584 5.20909922632 0.0040599226532365 4.06663583267 0.000906696114919478 5.28138271447 0.00638529428844898 5.47473032831 0.0063977081564433 5.50033033111 0.00550130073671116 5.4023246959 0.00330472014862638 NA NA NA NA NA NA NA NA 1 0 0 NA 0 0 4 3.5 3.5 3.5 2.75 3 2.75 3.25 4 3.25 21 0.285714285714286 0.333333333333333 1 0 0 4 0.8 0.85 0.8 0.0125 0 0.025 5 1.6 0.45 0.41 0.05 0.41 1 Yes 2 1 1 0 0 0 5 19.2 NA 19.2 1 yes 8 0 1 0 NA 0 0 NA 0 1 2 0 NA 0 2 1 0 NA 0 0.7 NA 0.7 oeste 41 28 13 adulto
catole/Rua_Doutor_Antonio_Telha__235_0.jpg 45.3333333333333 6.41563867233515 6 7.33333333333333 0 agradavel? 1 79 0 126.547796 135.748786 136.771491 catole 250400905000060 3.96020051594 0.00728936914779032 4.40597402673 0.0174996514050321 4.78314713522 0.00450017085213497 4.46144834527 0.00761987700126329 4.75681602234 0.00467551026513197 4.47518580483 0.00259633056424158 4.5969309017 0.000944800344812643 4.61319184039 0.00642379742013296 2.16564539616 0.000628854146202856 4.60277787482 0.00811239030029998 4.84666476544 0.00348261331921454 4.80606797409 0.0056495141000418 4.71168421729 0.00248915838311159 NA NA NA NA NA NA NA NA 10 3 7.3 6.1 1.2 0 2 3.75 3.5 4 3.25 3 3.5 3.5 3.5 3.5 3 0 0 1 23 20 38 0.772368421052632 0.625 0.928378378378378 0.0440789473684211 0.0697368421052632 0.0189189189189189 1 1 1 1 NA 1 17 No 2.94117647058824 0.9375 2.05882352941176 0 0 0 1 10 10 10 1 No 7 0 7 0 0 0 1.85714285714286 0.428571428571429 1.42857142857143 1 2 0 0 0 4 1 0 0 0 0.75 0.5 1 oeste 68 55 13 adulto
centro/Rua_Quebra_Quilos__399__90.jpg 43.25 6.25 6.25 5.66666666666667 0 agradavel? 32 68 1 137.487269 140.792083 136.576338 centro 250400905000013 5.02592850049 0.00317898575665932 7.94182305266 0.000634845811901378 4.92419652484 0.00696470690484842 4.90711043517 0.004114491444252 NA NA 4.90578219155 0.00371368604313514 NA NA 4.84927479728 0.00807086586808202 5.14186319119 0.00411993919287387 4.80881804171 0.00393167321336687 4.90220711927 0.00485417031629489 4.88102362418 0.00292691751278752 5.18598196998 0.00507179678226711 5.41666666667 0 4.78009871249 0.00721161521074452 NA NA NA NA 5 1 12 8.2 3.8 2.2 122 4.21311475409836 4.2621359223301 4.21052631578947 3.61885245901639 3.54368932038835 3.68421052631579 3.36885245901639 3.2621359223301 3.42105263157895 3 0.333333333333333 0 3 2.33333333333333 0 5 0.73 0.74 0.72 0.12 0.12 0.12 3 1 0.366666666666667 0.333333333333333 0.316666666666667 0.35 1 No 3 2 1 0 0 0 2 17.5 15 20 2 No 5 0 6 0 0 0 1.83333333333333 1.16666666666667 0.666666666666667 1 2 0 0 0 1 3 3.33333333333333 1.33333333333333 2 0.966666666666667 1 0.933333333333333 norte 50 36 14 adulto
liberdade/Rua_Acre__635_270.jpg 36 6.4 6.4 6.4 0 agradavel? 1 144 21 138.27832 138.776455 133.851165 liberdade 250400905000095 5.6862687538 0.012366890136871 4.94880404372 0.00261511378575758 4.85834751004 0.00430887279710641 5.06220541147 0.00275470168932653 NA NA 4.76620345394 0.00763538000193874 NA NA 5.10378798618 0.00682445169287119 5.14648210459 0.00334342308688637 4.95005192611 0.00735125146168598 4.90482225375 0.00362094608395399 4.9043420034 0.00212278537276245 5.02118007899 0.004183589411164 NA NA NA NA 4.77781967113 0.00285804194105868 4.87680821808 0.00363798633618635 1 0 3 3 0 0 1 3 3 3 4 4 4 3.5 3 4 3 0 0 1 1 0 2 0.825 0.65 1 0 0 0 1 0 0.4 0.35 0.3 0.4 2 No 1.5 1.5 0 0 0 0 1 14 18 10 4 yes 3.75 0.0625 6 0 0 0 0.666666666666667 0.666666666666667 0 1 2 0 0 0 2 7 0.142857142857143 0 0.142857142857143 0.664285714285714 0.628571428571429 0.7 oeste 55 41 14 adulto
centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg 15.6 4.72967658910747 5.4 6 0 agradavel? 24 35 12 127.195745 124.9389 118.374307 centro 25040090500004 3.92475726446 0.00340908909061212 4.93407296104 0.00650631882728721 4.81063224608 0.00542927674628589 4.64912063342 0.00795545928837712 NA NA 4.28849825097 0.00299203958500475 NA NA 4.78018233466 0.00575698944465414 4.2802376822 0.00101902569592774 4.32876006963 0.00549750573165822 4.53344574191 0.0026512467483924 4.56140175525 0.00621109180091589 4.54981914943 0.00494462233007425 3.80555555556 0 4.80450792842 0.00555566335041233 NA NA NA NA 1 3 5 3 2 1 5 3.4 3.4 3 3 3 3 3.2 3.2 3 3 0 0 1 1 1 6 0.733333333333333 0.733333333333333 NA 0.166666666666667 0.166666666666667 NA 1 2 0.05 0.05 0.05 0.05 2 No 0 0 NA 0 0 NA 4 20 20 NA 1 yes 3 0.3 6 0 0 NA 0 0 NA 1 2 0 0 NA 2 5 2.6 2.6 NA 0.56 0.56 NA norte 77 61 16 adulto
liberdade/Rua_Riachuelo__847__180.jpg 38 6.66666666666667 6.66666666666667 6.66666666666667 0 agradavel? 0 19 2 117.794447 119.201494 109.527542 liberdade 250400905000089 5.76137653402 0.00400858275474237 6.51387842067 0.00499356017291384 5.46145277171 0.00356331804681777 5.42197067105 0.00461256991225506 NA NA 5.52516725072 0.00376676856963937 NA NA 5.49511008042 0.00542053929387098 6.25893829866 0.00262332483544028 5.50486427623 0.00446149908740792 5.99229889737 0.0106499648919811 5.97847842739 0.00755798067491023 6.08344562656 0.00337277114893327 NA NA NA NA 5.64928942751 0.00639171298074092 5.37665055794 0.0027636382959176 9 0 2 1 1 0 1 3.5 4 3 3 3 3 3.5 4 3 4 0.25 0 1 0 0 32 0.83671875 0.759375 0.9140625 0.04375 0.0375 0.05 1 1 0.5 0.32 0.04 0.6 20 No 4.85 3.65 1.2 0 0 0 4 10.375 10 10.75 1 No 4 0 5 0 0 0 0.4 0.4 0 1 2 0 0 0 2 8 0 0 0 0.75 0.75 0.75 oeste 25 7 18 adulto
centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg 16 7.19474997083789 6 NA 0 agradavel? 6 174 14 118.822627 120.764961 113.198887 centro 25040090500004 6.09418843397 0.00639177729834647 5.87467967912 0.00365042020327548 5.4829761788 0.00373771069488075 5.3151120296 0.00417281565350472 NA NA 5.25591173174 0.00341440503284447 NA NA 5.16853188201 0.00444213600531815 5.60229481938 0.00160442074410191 5.17074073922 0.00523823336301452 5.73828378301 0.00538067373240583 5.76948632296 0.00209644046313884 5.6254713734 0.00252990477079018 6.3601010101 0 5.33324227991 0.00483648267273228 NA NA NA NA 8 1.5 0 0 0 1 1 4 4 NA 2 2 NA 3 3 NA 3 0 0 20 4.35 0.15 6 0.266666666666667 0 0.8 0.0833333333333333 0 0.25 1 0 0.5 0.4 NA 0.4 1 No 1 1 NA 0 0 NA 3 11.6666666666667 0 17.5 1 No 6 0 7 0.142857142857143 0.166666666666667 0 2.14285714285714 2.16666666666667 2 1 0 0 0 NA 0 1 8 NA 8 1 NA 1 norte 35 17 18 adulto
centro/Avenida_Barao_Rio_Branco__141_90.jpg 36.2105263157895 6.03015615498036 6.31578947368421 5.81818181818182 0 agradavel? 1 31 2 105.50137 107.380785 99.069189 centro 25040090500004 4.83152382595 0.00554553496082737 5.85737273291 0.00229752187586775 5.68296899124 0.00387717060313207 4.97836282075 0.0113874218838782 NA NA 5.10764814035 0.00321814949527986 NA NA 5.48525721626 0.0033820276946269 5.41281901501 0.00202066249704937 5.53087261442 0.00851150692501255 5.63844484984 0.0046837158136157 5.64176177455 0.00459112028460123 5.59074705354 0.00333559823207305 5.88170605871 0.00385015837269344 5.65410406185 0.00753678956329116 NA NA NA NA 1 0 12 4 8 0 7 3 3 4 3.57142857142857 3.57142857142857 5 3.71428571428571 3.71428571428571 5 3 0 0 1 1 1 32 0.653125 0.546875 0.772 0.1734375 0.271875 0.036 10 0.9 0.37 0.495 0.51 0.4 1 No 4 2 2 0 0 0 1 10 10 10 1 yes 5 0 1 0 0 0 0 0 0 15 1.73333333333333 0.133333333333333 0.0666666666666667 0.0714285714285714 1.4 3 1 0 1 0.866666666666667 0.866666666666667 0.866666666666667 norte 39 19 20 adulto
