43614,2015-02-13T13:38:02.402563,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg""}",3
43706,2015-02-13T13:38:03.769323,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__0.jpg""}",3
43715,2015-02-13T13:38:03.901824,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg""}",3
43681,2015-02-13T13:38:03.399803,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__90.jpg""}",3
43696,2015-02-13T13:38:03.621527,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg""}",3
43691,2015-02-13T13:38:03.547173,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg""}",3
43676,2015-02-13T13:38:03.324823,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg""}",3
43701,2015-02-13T13:38:03.695606,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__270.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg""}",3
43885,2015-02-13T13:38:06.437274,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg""}",3
43896,2015-02-13T13:39:01.968323,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg""}",3
